what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86_64",1392239418428
ws,sysinfo,,,"gtk",1392239418428
locale,sysinfo,,,"en_US",1392239418428
processors,sysinfo,,,"4",1392239418428
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1392239418428
java.runtime.version,sysinfo,,,"1.7.0_05-b06",1392239418428
java.specification.name,sysinfo,,,"Java Platform API Specification",1392239418428
java.specification.vendor,sysinfo,,,"Oracle Corporation",1392239418428
java.specification.version,sysinfo,,,"1.7",1392239418428
java.vendor,sysinfo,,,"Oracle Corporation",1392239418428
java.version,sysinfo,,,"1.7.0_05",1392239418428
java.vm.info,sysinfo,,,"mixed mode",1392239418428
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1392239418428
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1392239418428
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1392239418428
java.vm.specification.version,sysinfo,,,"1.7",1392239418428
java.vm.vendor,sysinfo,,,"Oracle Corporation",1392239418428
java.vm.version,sysinfo,,,"23.1-b03",1392239418428
started,bundle,org.eclipse.wb.discovery.ui,1.5.0.r37x201206111213,"org.eclipse.wb.discovery.ui",1392239419493
started,bundle,com.android.ide.eclipse.base,22.0.5.v201307292155--757759,"com.android.ide.eclipse.base",1392239419575
started,bundle,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt",1392239419687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239485103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239494031
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1392239498283
started,bundle,org.eclipse.atf.mozilla.ide.ui,0.3.0.v20110812-1335,"org.eclipse.atf.mozilla.ide.ui",1392239498677
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1392239516897
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1392239516926
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1392239516933
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1392239517033
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1392239517037
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1392239517075
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1392239517101
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1392239517173
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1392239517177
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1392239517188
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1392239517225
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1392239517406
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.201.v201108161900,"org.eclipse.jst.common.project.facet.core",1392239517412
started,bundle,edu.umd.cs.findbugs.plugin.eclipse,2.0.0.20111221,"edu.umd.cs.findbugs.plugin.eclipse",1392239518065
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1392239519746
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1392239519746
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1392239519861
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1392239539912
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1392239539921
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1392239547424
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1392239547427
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1392239547449
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392239547558
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1392239547634
started,bundle,org.eclipse.mylyn.tasks.index.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.index.core",1392239547698
started,bundle,org.eclipse.mylyn.commons.notifications.ui,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.ui",1392239547982
opened,view,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1392239548103
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1392239548130
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1392239548156
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1392239548174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239548775
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392239551799
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1392239557062
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1392239557089
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1392239557155
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1392239557173
started,bundle,com.agitar.eclipse.coverage,2.1.2.000677,"com.agitar.eclipse.coverage",1392239557650
started,bundle,com.agitar.eclipse.api,2.1.2.000677,"com.agitar.eclipse.api",1392239557650
started,bundle,com.agitar.eclipse.testrunner,2.1.2.000677,"com.agitar.eclipse.testrunner",1392239557651
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1392239557785
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1392239557860
started,bundle,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.php.debug.ui",1392239557896
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1392239557903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239565265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1392239574378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239574409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239579626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239624767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239625569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239655591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1392239671735
started,bundle,org.eclipse.wb.core.lib,1.5.0.r37x201206111201,"org.eclipse.wb.core.lib",1392239672206
started,bundle,org.eclipse.wb.core,1.5.0.r37x201206111201,"org.eclipse.wb.core",1392239672374
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239676671
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1392239677246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239677777
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392239678212
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1392239678372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239678553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239678558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239680016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239681815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239729590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392239784482
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239784534
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392239793937
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239795636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239795799
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392239795827
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239799172
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239799299
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392239799326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239800636
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392239803666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239804715
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239808319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392239809745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392240111993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392240181424
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392240193636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392240194638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392240221094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392240259551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392240796882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392240805046
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392240806956
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1392240807822
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1392240807824
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1392240807826
